sales,profit_per_order,sales_per_customer,order_item_product_price,order_item_total_amount,order_item_profit_ratio,order_item_quantity,order_profit_per_order
129.99,-38.987682,113.316315,129.99,114.39,-0.24,1.0,-49.628284
39.99,-9.472152,39.132965,39.99,38.18403,-0.16,1.0,2.6390069
199.95,22.940687,185.99,49.98,188.99242,0.13,4.0,23.679617
99.96,-7.768966,84.97296,49.98,85.29888,-0.17,2.0,-6.3524256
164.38,13.560392,165.94994,47.99,167.99,0.08,4.0,15.4966545
129.99,7.0046177,116.99,129.99,118.29,0.11,1.0,8.489615
129.99,-58.18101,123.054535,129.99,126.09,-0.6671484,1.0,-40.855587
250.0,64.881256,237.56,50.0,240.0,0.27,5.0,68.97413
39.99,18.510708,38.318836,39.99,37.864304,0.48,1.0,14.660671
129.99,57.775593,118.29,129.99,123.27795,0.47,1.0,59.992626
399.96,-137.62558,283.83865,99.99,293.95947,-0.7,4.0,-168.07584
179.97,6.300377,117.57542,39.99,120.0,-0.07410609,4.0,7.467558
399.98,186.82019,368.4656,399.98,371.98,0.5,1.0,189.33202
89.98016,10.2441435,54.59,24.99,57.59,0.11,4.0,12.134278
399.98,-59.17242,377.98,399.98,371.98,-0.25,1.0,-68.89067
39.99,-5.612624,37.49,39.99,37.49,-0.40577006,1.0,0.0
399.98,-112.921425,299.99,399.98,299.98,-0.6205361,1.0,-132.73311
399.98,-269.28104,379.98,399.98,379.9766,-0.77,1.0,-246.25507
49.98,-4.63669,50.021072,49.98,49.525654,-0.24,1.0,0.0
299.98,131.4264,249.96698,299.98,260.97717,0.5,1.0,129.47969
299.98,24.13868,296.95,299.98,295.16333,0.08,1.0,23.368109
299.98,123.55723,254.96916,299.98,251.98,0.47,1.0,116.70014
399.98,-36.934517,363.98,399.98,371.87122,-0.2,1.0,-43.945103
299.98,40.793125,248.98,299.98,246.47542,0.13,1.0,40.74916
129.99,46.221695,110.49,129.99,111.57542,0.44,1.0,44.36677
399.98,175.98286,347.98,399.98,351.96872,0.48,1.0,170.60066
299.95,120.07849,230.13225,59.99,239.98,0.48,5.0,120.56521
249.9,76.620415,195.99,49.98,197.99,0.36,5.0,79.209755
249.9,96.214165,224.99,49.98,224.99,0.45,5.0,96.03105
299.98,119.03646,278.95593,299.98,283.48,0.42,1.0,124.38293
399.98,-239.28593,335.98,399.98,339.98,-0.73,1.0,-235.21887
299.97,65.17145,224.99,99.99,227.96,0.29,3.0,61.298134
399.96,75.63509,399.97107,99.99,395.98,0.19,4.0,77.997154
50.0,11.907423,41.488354,50.0,40.99705,0.29,1.0,11.494419
155.14337,12.178936,147.30489,50.0,141.37152,0.1,3.0,10.61009
129.99,51.346977,103.842224,129.99,100.78,0.5,1.0,51.246807
399.98,29.14974,386.08295,399.98,383.98,0.08,1.0,32.82904
499.95,230.24951,459.87256,99.99,470.3872,0.49,5.0,238.69627
299.95,138.06981,299.99,59.99,299.98,0.46512407,5.0,139.43144
149.94,7.127015,132.74908,49.98,136.5,0.05,3.0,5.692692
199.99,50.24297,163.7226,199.99,163.99,0.3,1.0,52.398506
200.0,18.039272,211.2297,59.99,207.4718,0.08,4.0,14.374633
50.0,23.179155,48.944397,50.0,49.752705,0.46,1.0,22.983282
299.95,74.67408,245.98,59.99,245.98,0.33,5.0,70.62982
119.97,6.157467,104.37556,30.289751,103.99,0.08,4.0,6.6747947
150.0,56.320892,124.79,50.0,127.39,0.45,3.0,53.93061
399.98,113.47887,383.98,399.98,387.97113,0.3,1.0,115.50242
129.99,-238.18362,127.436676,129.99,129.99,-1.7,1.0,-209.5956
499.95,47.586506,420.28552,99.99,411.15738,0.11,5.0,53.3264
79.98,17.994392,74.97,39.99,79.97577,0.23,2.0,15.54518
150.0,37.32647,123.49,49.98,120.0,0.31,3.0,36.624474
39.75,1.9198674,39.985504,39.75,38.016087,0.07045847,1.0,2.6162486
199.35188,52.954117,139.41435,49.98,133.1165,0.37,4.0,53.85613
299.95,114.98097,254.98,59.99,249.9,0.47,5.0,117.58192
149.94,36.83661,128.11726,49.98,124.79,0.28,3.0,43.176086
250.0,82.869835,188.99736,50.0,189.97447,0.46,5.0,84.46584
150.0,39.869896,151.16165,50.0,152.96396,0.28,3.0,46.089813
119.98,24.985363,100.284966,59.99,103.99,0.26,2.0,21.678957
129.99,48.43409,97.058815,129.99,97.49,0.48,1.0,43.871468
199.99,53.666348,182.0,50.0,180.26247,0.32,4.0,52.068382
250.0,52.551315,199.99,50.0,208.4893,0.26,5.0,56.642952
250.0,63.054737,212.49934,50.0,224.94905,0.29,5.0,69.23351
99.99,38.16352,90.999626,99.99,92.96995,0.46,1.0,35.75363
50.0,3.267819,44.98,24.99,46.192192,0.08615195,2.0,4.643552
299.98,78.91179,272.98,299.98,284.95,0.28,1.0,78.183044
129.99,12.291675,129.99,59.99,127.45123,0.1,1.0,12.934265
299.98,57.664925,260.96625,299.98,251.96907,0.22,1.0,61.35936
399.98,100.834404,379.98,399.98,377.98,0.28,1.0,105.43968
532.58,53.638966,466.7465,532.58,477.81995,0.13,1.0,55.46028
199.99,61.055023,188.99,199.99,185.9619,0.35,1.0,60.918293
99.96,5.0491343,83.97,49.98,82.977715,0.05,2.0,2.453214
200.0,112.83593,237.56,59.99,227.96,0.5,4.0,113.73911
532.58,-172.49713,407.31207,532.58,401.15918,-0.2,1.0,-130.6753
239.96,59.25078,191.99133,59.99,191.97328,0.3,4.0,61.76521
100.0,-14.678789,90.99505,99.99,87.99084,-0.16,1.0,-11.919236
11.54,4.4066577,9.883489,11.54,10.184435,0.48,1.0,5.0300627
299.98,122.52506,290.98,299.98,293.95416,0.45,1.0,119.95665
399.98,188.69064,395.98,399.98,395.98,0.48,1.0,186.35153
99.96,25.618315,84.97702,49.98,83.98536,0.3,2.0,23.55091
119.98,35.547943,98.27363,59.99,99.58,0.35,2.0,35.179104
49.98,12.776702,47.520847,49.98,47.99231,0.25,1.0,10.660198
129.99,13.929229,126.09,129.99,124.79,0.13,1.0,9.035174
49.98,9.469303,40.98383,49.98,41.483734,0.18,1.0,10.653779
149.94067,13.438095,130.71762,49.98,134.9626,0.11,3.0,13.784462
249.9,73.58852,245.94553,49.98,234.21638,0.33,5.0,71.28525
499.95,211.35052,425.52136,99.99,405.09305,0.49,5.0,213.91344
299.98,-28.06647,335.98,299.98,327.98,-0.1,1.0,-27.556
129.99,48.99954,126.09,129.99,128.69,0.36,1.0,46.964603
199.99,84.71232,185.95775,50.0,185.99,0.48,4.0,83.923805
299.98,81.83128,290.98,299.98,274.27295,0.3,1.0,83.42097
199.95,21.798315,167.99,39.99,163.9999,0.13,5.0,24.579258
499.95,187.72076,415.12442,99.99,410.95816,0.46,5.0,184.58487
23.778324,6.5813003,18.549177,24.99,14.939902,0.35,1.0,3.2449417
49.98,15.124828,49.088528,49.98,49.19,0.3,1.0,15.748997
129.99,43.40662,113.09,129.99,113.38,0.38,1.0,41.94766
250.0,55.153385,256.16235,50.0,239.92578,0.26,5.0,55.822655
159.57076,14.249958,149.99,39.99,150.0,0.09,4.0,13.528301
150.0,-224.84004,124.79,50.0,123.49,-1.7,3.0,-263.93613
49.98,17.540945,45.480274,49.98,46.48,0.39,1.0,16.695478
129.99,2.5051606,118.29,129.99,118.29,0.0,1.0,3.8364494
399.98,142.70326,387.98,399.98,391.98,0.36,1.0,142.93842
399.98,130.76244,371.96515,399.98,371.98,0.35,1.0,135.66783
499.95,56.25345,489.68912,99.99,484.68393,0.11,5.0,62.473694
399.98,35.73774,328.7538,399.98,327.98,0.1,1.0,39.633568
99.96,6.7263265,84.99484,49.98,83.99394,0.1,2.0,7.49553
129.99,30.49743,113.09,129.99,116.99,0.26,1.0,31.421698
119.98,-266.49448,110.49,34.99,113.35454,-2.6666303,3.0,-259.03867
149.94,-20.53602,142.20645,59.99,143.9787,-0.19595732,2.0,-21.655966
49.98,20.321577,47.48,49.98,47.679375,0.4028029,1.0,15.915955
179.97,-34.789696,147.0,49.98,148.49132,-0.2,4.0,-30.12576
299.98,142.59755,287.98,299.98,287.98,0.49,1.0,145.47838
399.98,91.117165,339.75778,399.98,339.98,0.26,1.0,87.16095
239.96,34.866528,224.9857,59.99,220.0,0.13,4.0,34.12811
99.96,32.7058,88.28139,99.99,86.97279,0.35,1.0,31.497713
200.0,54.235962,207.75404,234.04767,207.59274,0.27,1.0,53.237762
299.98,125.260574,254.98,299.98,261.6473,0.48,1.0,129.34476
99.99,21.729555,103.99,99.99,97.49,0.26,1.0,24.9124
59.99,-64.80828,58.488472,59.99,66.99962,-0.8258057,1.0,-54.102158
299.98,97.71767,239.98,299.98,253.31471,0.3722863,1.0,103.593346
179.97,50.843597,165.95004,59.99,164.8385,0.33,3.0,51.132774
49.98,-13.252818,43.490597,49.98,43.484898,-0.058207944,1.0,-10.302738
100.0,22.44318,110.49,39.99,109.88364,0.23,3.0,23.958744
129.99,56.572712,122.84,129.99,118.29,0.48,1.0,58.864166
299.98,135.34839,271.54538,299.98,263.98,0.5,1.0,141.11742
452.04,155.04507,399.98,452.04,399.98,0.36,1.0,145.80103
119.98,39.11322,102.06241,59.99,100.09604,0.38,2.0,39.050587
119.97834,-32.8771,107.39732,59.99,107.97573,-0.7,2.0,-48.54057
179.97,50.384132,145.45464,39.99,146.98582,0.34,4.0,50.829174
129.99,54.36809,106.59,129.99,111.59384,0.47,1.0,48.688198
119.98,53.771072,113.09,59.99,111.745094,0.49,2.0,53.125126
299.98,-81.118996,248.98,299.98,251.96,-0.3,1.0,-71.20979
199.99,84.08839,188.99,199.99,182.0,0.47,1.0,85.79433
129.99,26.745691,110.49,129.99,109.11952,0.25,1.0,26.525122
150.0,-19.834885,129.99,49.98,134.98,-0.07057088,3.0,-27.837334
129.99,47.447403,129.99,129.99,127.700005,0.35,1.0,51.777855
207.9133,-2.8290174,197.99518,59.99,206.10657,0.0,4.0,-1.8822323
199.99,18.276676,159.99,199.99,165.99614,0.12526675,1.0,18.902761
399.98,92.07054,296.98,399.98,310.83932,0.3,1.0,92.41767
199.98,71.997055,197.0217,39.99,199.06332,0.35,5.0,76.38749
199.96484,43.201794,187.43,39.99,188.99,0.26,5.0,46.312626
50.0,16.777067,49.5,50.0,49.60968,0.36,1.0,15.89964
129.99,11.400064,113.37154,129.99,115.89796,0.08,1.0,11.915588
129.99,36.443417,107.89,129.99,106.59,0.34,1.0,36.999393
399.98,135.65826,351.96912,399.98,356.8469,0.36,1.0,130.94313
129.99,38.539238,114.39,129.99,113.23793,0.34,1.0,37.41045
129.99,29.255953,115.73953,129.99,116.99,0.25,1.0,30.282227
50.0,6.6702075,46.598038,50.0,46.210556,0.14,1.0,4.7402987
199.99,18.649654,159.99,50.0,146.94269,0.13,4.0,15.978747
49.98,6.2855434,45.49366,49.98,45.471493,0.13,1.0,10.604892
399.98,139.29999,403.10754,99.99,437.67175,0.33,4.0,138.1089
79.98,2.9775171,74.97,39.99,73.89654,0.08,2.0,5.0317245
299.98,89.269905,236.74136,299.98,243.01219,0.36,1.0,91.45841
200.0,2.6808367,189.99445,59.99,193.93233,0.03,4.0,2.0303414
399.98,27.117218,362.66232,99.99,359.98,0.05,4.0,32.714024
39.99,1.2834703,34.549557,39.99,34.47606,0.05,1.0,2.316553
99.99,29.358685,92.96926,15.99,97.49,0.3084056,5.0,31.610485
39.75,-23.557098,33.245186,39.75,31.809874,-0.7,1.0,-24.854239
199.99,-36.647114,191.99,199.99,189.99466,-0.2,1.0,-56.404415
129.99,26.551735,122.84,129.99,124.79,0.22662072,1.0,27.523636
200.0,69.86025,185.99,199.99,179.98405,0.38,1.0,65.76301
99.96,4.857841,83.97,30.0,87.52635,0.09,3.0,6.111988
59.99,17.659845,55.774097,59.99,59.99,0.29,1.0,19.793648
119.98,-193.70909,106.59,59.99,103.99,-1.684868,2.0,-234.727
239.96,63.132553,199.99,49.98,197.99,0.33,5.0,64.93899
149.94,34.85866,126.72794,49.98,128.69,0.28,3.0,37.48852
199.99,56.94115,191.99,199.99,195.51254,0.33,1.0,58.513588
199.99,51.36568,150.0,199.99,159.99,0.31,1.0,53.13412
49.98,12.383148,42.48894,49.98,44.0,0.27,1.0,11.804403
59.99,10.91657,50.99,59.99,51.918903,0.22883904,1.0,10.441162
129.99,-84.02628,113.63198,129.99,114.39,-1.1434455,1.0,-100.23065
149.94,35.77579,109.19,129.99,110.49,0.34,1.0,37.47775
299.98,30.610424,278.9692,299.98,283.48,0.11,1.0,32.779945
299.98,151.93217,299.951,99.99,299.98,0.48,4.0,158.09262
239.96,20.451794,248.98,59.99,239.71683,0.08,4.0,21.318045
159.96,-142.90656,123.49,39.99,122.560844,-1.5,4.0,-167.4684
299.95,32.695362,278.98,299.98,260.97174,0.13,1.0,36.499725
399.98,31.952894,395.38406,399.98,391.98,0.043468796,1.0,33.64003
299.95,129.51883,283.48,59.99,280.18277,0.48,5.0,130.15706
299.95,139.53493,284.97263,59.99,279.13705,0.48,5.0,138.20413
78.21499,22.905186,77.9624,39.99,72.18932,0.3,2.0,24.545464
199.99,73.604,159.9697,50.0,163.97635,0.48,4.0,71.35019
179.96564,-108.48767,159.99,49.98,165.99,-0.73,4.0,-151.991
249.9,109.666046,239.98,49.98,241.17303,0.47,5.0,109.92439
299.98,-20.684118,309.968,299.98,299.99,-0.04,1.0,-19.871775
299.98,141.3003,296.98,299.98,327.98,0.47,1.0,140.65456
199.99,-140.83934,189.97032,99.99,188.99078,-0.73,2.0,-147.41798
399.98,93.94614,300.20145,399.98,299.99,0.33,1.0,98.88251
59.99,11.25751,63.37023,59.99,59.99,0.13,1.0,12.611099
179.97,10.803734,159.99,59.99,158.58809,0.02,3.0,11.140274
399.98,126.57145,377.98,399.98,379.98,0.34,1.0,125.62176
149.94,7.439888,123.49,39.99,125.7115,0.01,4.0,7.5818257
159.96,-22.490707,149.38,39.99,148.47414,-0.2,4.0,-24.799576
39.75,2.4103956,33.055737,39.99,32.606464,0.11049559,1.0,1.1326153
50.0,12.740855,45.4064,50.0,45.336853,0.27,1.0,12.816476
327.70752,103.48498,319.98,299.98,299.98,0.34,1.0,110.50783
129.99,35.120823,115.18,129.99,113.97905,0.29,1.0,29.168133
199.99,-130.58195,189.99832,199.99,195.9934,-0.73,1.0,-158.22693
99.99,-23.141544,82.67041,49.98,83.05937,-0.35557738,2.0,-13.375225
199.99,66.336235,181.97644,199.99,179.99,0.35,1.0,71.33294
200.0,86.1515,193.99,50.0,195.6949,0.46,4.0,84.49572
199.99,11.727693,139.19814,199.99,146.95897,0.1,1.0,9.111662
399.98,131.75963,416.39224,399.98,399.98,0.35,1.0,131.02782
200.0,71.39981,188.98767,50.0,191.99048,0.36,4.0,72.16193
179.97,-54.167877,126.0,59.99,128.69,-0.38452235,3.0,-37.275036
129.99,14.969973,107.89,129.99,103.99,0.16,1.0,16.565626
48.413788,14.085868,41.990112,15.859445,41.32711,0.34,3.0,13.516469
399.98,64.03398,335.98,399.98,351.98,0.16,1.0,61.121902
299.98,133.09795,290.98,299.98,290.98,0.47,1.0,139.39491
399.98,113.889435,328.39496,399.98,331.98,0.33,1.0,112.74473
159.9548,62.607758,124.79,30.0,126.09,0.48,5.0,65.58764
129.99,3.2179248,115.17949,129.99,118.29,-0.06,1.0,2.144623
129.99,19.251854,124.79,129.99,119.98,0.19,1.0,17.98565
399.98,165.1806,323.82898,399.98,331.97266,0.48,1.0,159.5817
129.99,9.367139,103.98947,129.99,106.59,0.08,1.0,11.475345
129.99,14.398902,123.49,129.99,124.79,0.13,1.0,14.25602
249.9,65.82182,236.97672,49.98,232.76,0.27,5.0,66.50858
239.96,-42.817177,188.94049,59.99,189.99,-0.24376331,4.0,-37.730633
39.99,12.744891,37.49814,39.99,38.00645,0.35,1.0,13.190414
299.98,135.9468,260.98,299.98,263.96487,0.5,1.0,138.33354
136.6884,48.37317,128.43196,49.98,127.39,0.35,3.0,47.688618
129.99,-19.696245,124.79,129.99,126.09,-0.19,1.0,-19.16707
79.98649,9.63364,77.478516,22.0,78.42208,0.11,4.0,11.735257
84.267586,-12.807684,90.0,24.99,91.585556,-0.18,4.0,-13.06936
299.98,19.38172,272.9666,299.98,284.98,0.08,1.0,19.377874
299.95,30.87319,236.17686,59.99,224.99,0.13,5.0,24.035755
250.0,118.800766,240.0,50.0,245.9779,0.48,5.0,116.152855
199.95,59.251873,188.99,49.98,189.99,0.3,4.0,65.53071
250.0,113.639755,218.36,50.0,224.99,0.5,5.0,111.76106
452.04,47.287594,438.7478,452.04,451.04874,0.11,1.0,48.31584
199.92,-318.67896,163.99593,39.99,161.58116,-2.6033475,5.0,-328.80792
129.99,-12.404845,99.99796,129.99,97.99163,-0.15122199,1.0,-24.484764
129.99,6.7452383,110.49,129.99,107.97795,0.06,1.0,6.082135
199.99,-40.307728,175.86694,199.99,173.99774,-0.22,1.0,-51.28349
249.9,54.473835,187.47466,49.98,191.96318,0.28,5.0,54.651714
299.95,94.79745,224.99184,99.99,227.53682,0.45,3.0,94.01544
499.95,235.01283,488.35892,99.99,491.46832,0.48,5.0,263.76022
49.98,12.183322,43.983803,49.98,44.0,0.27,1.0,14.258595
159.78311,42.289005,149.99,50.0,148.4582,0.28675878,3.0,42.143387
23.896294,0.09781066,19.177292,21.991714,21.014858,0.16,1.0,6.0034122
200.0,47.49005,188.99,50.0,189.99,0.26,4.0,45.3717
249.9,32.73675,188.97963,49.98,189.81088,0.17143816,5.0,30.949827
206.11124,58.44015,188.98576,210.69838,189.98022,0.34,1.0,58.739914
249.9,72.37667,217.41,59.99,218.36,0.32048023,4.0,75.73309
299.98,-76.85764,284.98,299.98,283.816,-0.25280535,1.0,-98.9495
129.99,21.347918,106.59,129.99,110.25739,0.24519655,1.0,19.730394
249.9,42.1877,189.9829,49.98,187.11215,0.26,5.0,39.677315
299.95,35.30166,269.98,59.99,283.48,0.11,5.0,39.964687
129.99,34.86804,112.81521,129.99,113.09,0.28,1.0,36.128006
59.99,-43.019207,56.657467,59.99,56.223778,-0.7,1.0,-37.16273
100.0,26.275269,83.97014,50.0,82.97,0.33,2.0,24.537045
49.98,2.4981635,46.48,19.99,46.48,0.06,3.0,6.020777
99.99,27.117857,83.998795,99.99,84.98209,0.34,1.0,26.675573
129.99,33.08633,118.29,129.99,119.839355,0.28,1.0,36.986645
129.99,54.581017,110.49,129.99,113.09,0.48,1.0,52.52299
499.95,44.305817,495.3416,99.99,497.60773,0.1,5.0,42.848736
499.95,59.239998,483.52405,99.99,476.38358,0.11,5.0,59.84028
199.99,13.706958,188.99,199.99,189.99596,0.09,1.0,15.039402
199.95,65.62695,149.95413,39.99,148.55309,0.45,5.0,63.27099
164.38,61.463215,159.99706,59.99,163.99,0.38,3.0,61.82284
399.98,167.23148,363.98,399.98,371.97156,0.46,1.0,168.28802
179.97,73.69097,181.98601,49.98,191.97206,0.41,4.0,75.62125
199.92,-36.140484,163.99338,49.98,165.99,-0.26884586,4.0,-38.784466
399.98,116.08144,379.98,399.98,383.98,0.3,1.0,109.52395
179.97,46.408596,170.98138,59.99,177.46196,0.26,3.0,40.408848
124.95721,39.254967,107.89,24.99,106.59,0.35,5.0,38.62771
149.94,43.173973,127.39,49.98,129.99,0.33,3.0,41.189465
250.0,20.009554,178.41583,50.0,188.99,0.1,5.0,19.802893
399.98,-23.753983,378.69293,399.98,379.98,-0.07443247,1.0,-34.232574
150.0,60.795444,145.51634,50.0,143.97809,0.41,3.0,65.34716
49.98,16.76977,43.482834,49.98,44.043446,0.36,1.0,17.007336
129.99,17.98605,106.59,129.99,106.59,0.18,1.0,18.816393
150.0,38.582073,143.99054,50.0,143.95195,0.26,3.0,36.71272
39.99,4.5507116,34.20617,39.99,31.960505,0.16,1.0,8.942773
119.98,36.552063,117.48506,59.99,116.99,0.3,2.0,39.10876
199.98,67.21121,191.99,39.99,189.99,0.35,5.0,67.31005
200.0,57.85151,179.94827,50.0,179.9955,0.32,4.0,54.34138
129.99,31.008629,112.47673,129.99,110.49,0.31,1.0,32.503967
239.96,56.782616,244.96657,59.99,245.98,0.25,4.0,60.824398
399.98,-136.55481,347.98,399.98,346.72495,-0.47250822,1.0,-122.02989
299.95,62.437206,239.98,59.99,237.45674,0.28,5.0,57.765064
299.98,78.59778,235.66035,299.98,226.72298,0.35,1.0,74.94097
119.98,21.318527,99.58,59.99,99.58,0.24,2.0,21.302046
39.99,-1.3700416,30.955978,39.75,29.952293,-0.04,1.0,0.50013095
119.97892,17.084555,107.97562,59.99,109.08509,0.15,2.0,17.994032
399.98,118.155495,299.99,399.98,331.5151,0.36,1.0,118.8199
299.98,80.24218,263.98,299.98,263.98,0.29,1.0,81.94969
79.95748,-17.29397,76.23679,39.99,74.97,-0.24,2.0,-17.764004
129.99,29.739872,113.14811,129.99,113.07585,0.27,1.0,29.100658
250.0,107.087944,235.16,50.0,232.8907,0.48,5.0,106.221725
299.98,80.28549,331.9738,299.98,327.98,0.27,1.0,76.66652
199.99,68.39758,196.76851,199.99,193.99,0.34,1.0,68.04473
299.98,134.02797,319.98,299.98,319.98,0.44,1.0,135.37866
199.99,49.18342,197.99323,199.99,197.99,0.27,1.0,53.225708
129.99,-8.338214,111.60025,129.99,113.09,-0.07333597,1.0,-9.027255
129.99,5.631679,118.79914,39.99,122.84,0.04,3.0,3.8049335
399.96,166.87617,359.98,99.99,359.98,0.45,4.0,161.81279
299.95,72.45449,247.4471,59.99,248.97377,0.28,5.0,70.11368
200.0,59.36189,173.99152,50.0,179.99,0.34,4.0,70.4113
129.99,-38.689682,118.29,129.99,116.99,-0.3146637,1.0,-31.266815
199.99,80.105606,173.99,199.99,173.97066,0.47,1.0,80.34555
119.98,34.059906,112.466545,59.99,114.67205,0.28,2.0,36.13115
179.97,-349.36615,152.96187,59.99,165.99,-2.5617836,3.0,-298.81146
299.98,50.9811,263.97665,299.98,253.37685,0.2307243,1.0,51.33513
119.98,47.50757,97.49,59.99,98.98837,0.48,2.0,41.729282
199.98,70.1116,175.99,39.99,173.99,0.44,5.0,68.96928
399.98,173.80339,379.33987,399.98,377.98,0.46,1.0,176.67113
149.94,51.29031,134.84479,49.98,133.84502,0.38,3.0,54.26743
97.787735,36.317554,90.0,39.99,90.99422,0.44,2.0,35.647778
399.98,93.00303,347.98,399.98,347.98,0.28,1.0,88.51611
199.99,72.38439,193.98094,199.99,191.9337,0.36,1.0,75.60174
399.98,-128.4564,387.98,399.98,383.86624,-0.25106797,1.0,-119.40736
199.99,68.78034,165.9788,199.99,167.99437,0.38,1.0,74.162506
299.95,22.314703,263.98,59.99,254.96,0.05,5.0,20.506454
149.94,55.07502,118.29,39.99,120.89,0.47,4.0,53.90479
99.99,36.98341,96.944824,99.99,97.49,0.38,1.0,39.398186
149.94,-51.197582,135.60306,49.98,134.95105,-0.37938568,3.0,-49.16097
199.99,53.820076,163.9704,199.99,164.11299,0.34414253,1.0,50.967213
129.99,35.392754,105.59126,129.99,99.96446,0.35,1.0,31.02742
299.95,61.42711,260.98,59.99,260.98,0.25,5.0,60.614185
79.98,-25.178513,69.19633,31.602499,66.99197,-0.22656305,3.0,-24.953232
119.98,38.590633,115.01279,39.99,115.18,0.3253946,3.0,40.163937
299.98,63.726673,245.98,299.98,248.98,0.26,1.0,63.397266
299.98,21.807337,293.97205,299.98,287.22217,0.092810184,1.0,23.446617
150.0,52.1977,131.97502,50.0,133.02115,0.36,3.0,52.00072
99.96,1.6677408,94.49171,49.98,95.99005,0.04,2.0,-3.0580056
129.99,44.674835,113.09,129.99,110.49,0.38,1.0,44.74333
199.99,53.245075,179.98743,199.99,175.99,0.28,1.0,57.62091
199.99,32.945995,205.41283,199.99,200.0,0.17,1.0,32.280334
129.99,38.78123,123.86112,129.99,122.84,0.31,1.0,36.301296
49.98,23.330929,47.983482,49.98,48.487312,0.48814464,1.0,23.634598
99.99,38.963448,89.52731,99.99,87.962814,0.43,1.0,36.572884
11.410234,3.7102356,10.7904,11.348272,10.851794,0.28,1.0,2.1505258
199.99,-26.867552,149.97667,199.99,147.50037,-0.25947946,1.0,-31.79066
79.95807,2.4685543,47.497715,30.0,47.422024,0.03,2.0,5.849818
129.99,15.636622,106.59,129.99,105.76577,0.11,1.0,14.195423
149.94,9.02992,128.69,49.98,128.69,0.19,3.0,14.315819
179.97,0.0,167.99243,59.99,167.99673,0.0,3.0,3.4800358
129.99,-95.20526,127.06114,129.99,127.39,-0.73,1.0,-108.742035
399.98,80.534775,379.9651,399.98,379.98,0.19,1.0,81.6259
199.92,-73.8657,185.99,49.98,179.63486,-0.4388366,4.0,-76.633514
199.99,100.90243,199.99,199.99,196.0,0.48,1.0,101.52079
199.92,-24.13133,149.98157,39.99,149.99,-0.16,5.0,-20.87477
149.94,19.791275,120.89,39.99,120.09268,0.13,4.0,21.282938
129.99,43.901608,107.89,129.99,106.59,0.45,1.0,45.854603
199.92,-13.209088,189.0,49.98,191.99,-0.19924761,4.0,-19.732702
99.99,40.03539,82.999214,99.99,83.98006,0.47,1.0,42.230972
199.99,1.0792679,179.97,199.99,188.99,-0.03,1.0,0.0
299.98,70.99545,293.98,299.98,296.98,0.26,1.0,71.99507
129.99,45.058098,122.45282,129.99,120.89,0.36,1.0,47.892513
299.98,23.642443,254.98,299.98,249.7873,0.1,1.0,21.954021
250.0,103.66162,199.99994,50.0,200.0,0.49,5.0,101.56142
299.98,-82.80048,248.9777,299.98,254.98,-0.26518154,1.0,-57.118114
199.98009,19.498226,173.94182,99.99,169.99835,0.11,2.0,21.819723
59.99,16.10608,47.7695,59.99,48.98,0.34,1.0,15.5756645
250.0,-11.068169,249.99565,50.0,251.6219,-0.06,5.0,-4.1498694
399.98,112.516525,391.98,399.98,391.98,0.29,1.0,117.68719
